quantityOrdered,priceEach,orderDate,requiredDate,shippedDate,orderStatus,orderComments,productName,category,productScale,productVendor,quantityInStock,buyPrice,MSRP,customerName,phone_customer,city_customer,country_customer,creditLimit,employeeEmail,jobTitle,city_office,phone_office,country_office,territory,employeeName,contactName,address_office,address_customer
32,61.0,2018-11-05,2018-11-14,2018-11-11,Shipped,,1970 Chevy Chevelle SS 454,Classic Cars,1:24,Unimax Art Galleries,1005,49.24,73.49,Gift Depot Inc.,+1 203-555-2570,Bridgewater,USA,84300,gvanauf@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,George Vanauf,Julie King,523 East 53rd Street apt. 5A 10022,25593 South Bay Ln.  97562
34,43.27,2018-11-05,2018-11-14,2018-11-11,Shipped,,1966 Shelby Cobra 427 S/C,Classic Cars,1:24,Carousel DieCast Legends,8197,29.18,50.31,Gift Depot Inc.,+1 203-555-2570,Bridgewater,USA,84300,gvanauf@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,George Vanauf,Julie King,523 East 53rd Street apt. 5A 10022,25593 South Bay Ln.  97562
22,79.97,2018-11-05,2018-11-14,2018-11-11,Shipped,,1949 Jaguar XK 120,Classic Cars,1:24,Classic Metal Creations,2350,47.25,90.87,Gift Depot Inc.,+1 203-555-2570,Bridgewater,USA,84300,gvanauf@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,George Vanauf,Julie King,523 East 53rd Street apt. 5A 10022,25593 South Bay Ln.  97562
24,77.91,2018-11-05,2018-11-14,2018-11-11,Shipped,,1969 Chevrolet Camaro Z28,Classic Cars,1:24,Exoto Designs,4695,50.51,85.61,Gift Depot Inc.,+1 203-555-2570,Bridgewater,USA,84300,gvanauf@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,George Vanauf,Julie King,523 East 53rd Street apt. 5A 10022,25593 South Bay Ln.  97562
22,87.81,2018-11-05,2018-11-14,2018-11-11,Shipped,,2002 Chevy Corvette,Classic Cars,1:24,Gearbox Collectibles,9446,62.11,107.08,Gift Depot Inc.,+1 203-555-2570,Bridgewater,USA,84300,gvanauf@classicmodelcars.com,Sales Rep,NYC,+1 212-555-3000,USA,,George Vanauf,Julie King,523 East 53rd Street apt. 5A 10022,25593 South Bay Ln.  97562
43,101.71,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1937 Lincoln Berline,Vintage Cars,1:18,Motor City Art Classics,8693,60.62,102.74,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
48,51.75,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,1:18,Studio M Art Models,8635,24.26,53.91,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
24,168.3,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1917 Grand Touring Sedan,Vintage Cars,1:18,Welly Diecast Productions,2724,86.7,170.0,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
26,55.09,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1911 Ford Town Car,Vintage Cars,1:18,Motor City Art Classics,540,33.3,60.54,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
31,127.13,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1932 Model A Ford J-Coupe,Vintage Cars,1:18,Autoart Studio Design,9354,58.48,127.13,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
22,140.06,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1928 Mercedes-Benz SSK,Vintage Cars,1:18,Gearbox Collectibles,548,72.56,168.75,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
28,56.84,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1934 Ford V8 Coupe,Vintage Cars,1:18,Min Lin Diecast,5649,34.35,62.46,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
31,86.92,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",18th Century Vintage Horse Carriage,Vintage Cars,1:18,Red Start Diecast,5992,60.74,104.72,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
29,90.28,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1917 Maxwell Touring Car,Vintage Cars,1:18,Exoto Designs,7913,57.54,99.21,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
21,77.31,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,1:18,Exoto Designs,6553,43.26,92.03,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
39,58.44,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1957 Ford Thunderbird,Classic Cars,1:18,Studio M Art Models,3209,34.21,71.27,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
31,29.87,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1939 Chevrolet Deluxe Coupe,Vintage Cars,1:24,Motor City Art Classics,7332,22.57,33.19,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
27,39.42,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1938 Cadillac V-16 Presidential Limousine,Vintage Cars,1:24,Classic Metal Creations,2847,20.61,44.8,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
23,98.65,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1952 Citroen-15CV,Classic Cars,1:24,Exoto Designs,1452,72.82,117.44,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
35,35.7,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1936 Mercedes Benz 500k Roadster,Vintage Cars,1:24,Red Start Diecast,2081,21.75,41.03,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
22,93.49,2018-11-05,2018-11-15,2018-11-09,Shipped,"Cautious optimism. We have happy customers here, if we can keep them well stocked.  I need all the information I can get on the planned shippments of Porches",1936 Chrysler Airflow,Vintage Cars,1:24,Second Gear Diecast,4710,57.46,97.39,Rovelli Gifts,+39 035 640555,Bergamo,Italy,119600,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Giovanni  Rovelli,43 Rue Jouffroy Dabbans  75017,Via Ludovico il Moro 22  24100
34,207.87,2018-11-06,2018-11-15,2018-11-10,Shipped,,1952 Alpine Renault 1300,Classic Cars,1:10,Classic Metal Creations,7305,98.58,214.3,"Australian Gift Network, Co",+61 7 3844 6555,South Brisbane,Australia,51600,afixter@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Andy Fixter,Ben Calaghan,5-11 Wentworth Avenue Floor #2 NSW 2010,31 Duncan St. West End  4101
43,113.44,2018-11-06,2018-11-15,2018-11-10,Shipped,,1958 Setra Bus,Trucks and Buses,1:12,Welly Diecast Productions,1579,77.9,136.67,"Australian Gift Network, Co",+61 7 3844 6555,South Brisbane,Australia,51600,afixter@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Andy Fixter,Ben Calaghan,5-11 Wentworth Avenue Floor #2 NSW 2010,31 Duncan St. West End  4101
48,108.5,2018-11-06,2018-11-15,2018-11-10,Shipped,,1940 Ford Pickup Truck,Trucks and Buses,1:18,Studio M Art Models,2613,58.33,116.67,"Australian Gift Network, Co",+61 7 3844 6555,South Brisbane,Australia,51600,afixter@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Andy Fixter,Ben Calaghan,5-11 Wentworth Avenue Floor #2 NSW 2010,31 Duncan St. West End  4101
46,100.3,2018-11-06,2018-11-15,2018-11-10,Shipped,,1913 Ford Model T Speedster,Vintage Cars,1:18,Carousel DieCast Legends,4189,60.78,101.31,"Australian Gift Network, Co",+61 7 3844 6555,South Brisbane,Australia,51600,afixter@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Andy Fixter,Ben Calaghan,5-11 Wentworth Avenue Floor #2 NSW 2010,31 Duncan St. West End  4101
49,44.27,2018-11-06,2018-11-15,2018-11-10,Shipped,,1939 Cadillac Limousine,Vintage Cars,1:18,Studio M Art Models,6645,23.14,50.31,"Australian Gift Network, Co",+61 7 3844 6555,South Brisbane,Australia,51600,afixter@classicmodelcars.com,Sales Rep,Sydney,+61 2 9264 2451,Australia,APAC,Andy Fixter,Ben Calaghan,5-11 Wentworth Avenue Floor #2 NSW 2010,31 Duncan St. West End  4101
33,119.67,2018-11-06,2018-11-14,2018-11-09,Shipped,,1962 LanciaA Delta 16V,Classic Cars,1:10,Second Gear Diecast,6791,103.42,147.74,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
26,109.02,2018-11-06,2018-11-14,2018-11-09,Shipped,,1957 Chevy Pickup,Trucks and Buses,1:12,Exoto Designs,6125,55.7,118.5,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
48,101.87,2018-11-06,2018-11-14,2018-11-09,Shipped,,1964 Mercedes Tour Bus,Trucks and Buses,1:18,Unimax Art Galleries,8258,74.86,122.73,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
41,59.55,2018-11-06,2018-11-14,2018-11-09,Shipped,,1926 Ford Fire Engine,Trucks and Buses,1:18,Carousel DieCast Legends,2019,24.92,60.77,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
29,150.71,2018-11-06,2018-11-14,2018-11-09,Shipped,,1992 Ferrari 360 Spider red,Classic Cars,1:18,Unimax Art Galleries,8347,77.9,169.34,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
47,102.92,2018-11-06,2018-11-14,2018-11-09,Shipped,,1940s Ford truck,Trucks and Buses,1:18,Motor City Art Classics,3128,84.76,121.08,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
28,121.4,2018-11-06,2018-11-14,2018-11-09,Shipped,,1962 Volkswagen Microbus,Trucks and Buses,1:24,Autoart Studio Design,2327,61.34,127.79,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
37,32.18,2018-11-06,2018-11-14,2018-11-09,Shipped,,1958 Chevy Corvette Limited Edition,Classic Cars,1:24,Carousel DieCast Legends,2542,15.91,35.36,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
22,89.57,2018-11-06,2018-11-14,2018-11-09,Shipped,,1980’s GM Manhattan Express,Trucks and Buses,1:32,Motor City Art Classics,5099,53.93,96.31,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
50,50.86,2018-11-06,2018-11-14,2018-11-09,Shipped,,1954 Greyhound Scenicruiser,Trucks and Buses,1:32,Classic Metal Creations,2874,25.98,54.11,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
29,56.24,2018-11-06,2018-11-14,2018-11-09,Shipped,,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,1:32,Red Start Diecast,814,33.61,64.64,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
42,80.92,2018-11-06,2018-11-14,2018-11-09,Shipped,,1982 Camaro Z28,Classic Cars,1:18,Carousel DieCast Legends,6934,46.53,101.15,"Stylish Desk Decors, Co.",,London,UK,77000,lbott@classicmodelcars.com,Sales Rep,London,+44 20 7877 2041,UK,EMEA,Larry Bott,Ann  Brown,25 Old Broad Street Level 7 EC2N 1HN,35 King George  WX3 6FW
33,166.24,2018-11-06,2018-11-15,2018-11-12,Shipped,,2001 Ferrari Enzo,Classic Cars,1:12,Second Gear Diecast,3619,95.59,207.8,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
47,145.04,2018-11-06,2018-11-15,2018-11-12,Shipped,,1969 Corvair Monza,Classic Cars,1:18,Welly Diecast Productions,6906,89.14,151.08,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
50,160.91,2018-11-06,2018-11-15,2018-11-12,Shipped,,1969 Ford Falcon,Classic Cars,1:12,Second Gear Diecast,1049,83.05,173.02,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
20,139.17,2018-11-06,2018-11-15,2018-11-12,Shipped,,1998 Chrysler Plymouth Prowler,Classic Cars,1:18,Gearbox Collectibles,4724,101.51,163.73,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
36,140.75,2018-11-06,2018-11-15,2018-11-12,Shipped,,1970 Triumph Spitfire,Classic Cars,1:18,Min Lin Diecast,5545,91.92,143.62,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
27,55.49,2018-11-06,2018-11-15,2018-11-12,Shipped,,1970 Dodge Coronet,Classic Cars,1:24,Highway 66 Mini Classics,4074,32.37,57.8,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
29,101.72,2018-11-06,2018-11-15,2018-11-12,Shipped,,1992 Porsche Cayenne Turbo Silver,Classic Cars,1:24,Exoto Designs,6582,69.78,118.28,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
22,62.14,2018-11-06,2018-11-15,2018-11-12,Shipped,,1950s Chicago Surface Lines Streetcar,Trains,1:32,Gearbox Collectibles,8601,26.72,62.14,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
23,109.96,2018-11-06,2018-11-15,2018-11-12,Shipped,,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,1:50,Highway 66 Mini Classics,1016,68.29,115.75,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
38,52.14,2018-11-06,2018-11-15,2018-11-12,Shipped,,1962 City of Detroit Streetcar,Trains,1:50,Classic Metal Creations,1645,37.49,58.58,Lordine Souveniers,+39 0522 556555,Reggio Emilia,Italy,121400,pcastillo@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Pamela Castillo,Maurizio  Moroni,43 Rue Jouffroy Dabbans  75017,Strada Provinciale 124  42100
23,113.37,2018-11-07,2018-11-17,2018-11-12,Shipped,,1903 Ford Model A,Vintage Cars,1:18,Unimax Art Galleries,3913,68.3,136.59,CAF Imports,+34 913 72 85 55,Madrid,Spain,59600,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Jesus Fernandez,43 Rue Jouffroy Dabbans  75017,Merchants House 27-30 Merchants Quay 28023
29,92.77,2018-11-07,2018-11-17,2018-11-12,Shipped,,Collectable Wooden Train,Trains,1:18,Carousel DieCast Legends,6450,67.56,100.84,CAF Imports,+34 913 72 85 55,Madrid,Spain,59600,mgerard@classicmodelcars.com,Sales Rep,Paris,+33 1 47 23 44 04,France,EMEA,Martin Gerard,Jesus Fernandez,43 Rue Jouffroy Dabbans  75017,Merchants House 27-30 Merchants Quay 28023
